DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
9/7/1990,0.158955007,NaN,13.44564584,2.183913736,4.405278,3.197464664,2.237246575,5.068832558,NaN,5.830097023,2.087627
9/10/1990,0.160036659,NaN,13.98062311,2.183913608,4.438841027,3.259609308,2.237247161,5.14147208,NaN,5.830097818,2.097885831
9/11/1990,0.156252328,NaN,13.6596367,2.170952351,4.396888031,3.116329739,2.206876,5.028474324,NaN,5.730152773,2.092756305
9/12/1990,0.149223644,NaN,13.73096639,2.164472368,4.388497023,3.09841974,2.196752282,4.996188775,NaN,5.79678,2.118401603
9/13/1990,0.15030427,NaN,13.58830201,2.138550224,4.354931039,3.044690841,2.186630151,5.036547064,NaN,5.946697707,2.113272818
9/14/1990,0.148142261,NaN,13.37431301,2.125588867,4.279411,2.973050921,2.166383286,4.923546489,NaN,5.996671741,2.108143
9/17/1990,0.152467026,NaN,13.12466354,2.119108361,4.338147,2.901410654,2.206875851,4.90740517,NaN,6.06329851,2.12866161
9/18/1990,0.145979006,NaN,12.9820047,2.112628,4.354931004,2.811861086,2.227123288,4.955833169,NaN,6.079961,2.118403922
9/19/1990,0.145979672,NaN,12.91067344,2.112629118,4.371714053,2.776042724,2.247367555,4.988118219,NaN,6.06329851,2.108145307
9/20/1990,0.13949139,NaN,12.518361,2.041342866,4.262628,2.668581312,2.227123288,4.834762731,NaN,6.129930476,2.097885
9/21/1990,0.140572267,NaN,12.62535987,2.060785866,4.212284008,2.596941461,2.247369285,4.794405,NaN,6.179900214,2.113274615
9/24/1990,0.136247671,NaN,11.94772211,2.119997886,4.16193802,2.41784203,2.237244277,4.649120168,NaN,6.146587993,2.103014827
9/25/1990,0.133002887,NaN,11.76939939,2.079099384,4.229065,2.274563088,2.237246,4.778264571,NaN,6.179900214,2.087626913
9/26/1990,0.131922018,NaN,11.76939954,2.058648148,4.237457012,2.2566516,2.237244277,4.786337322,NaN,6.229874503,2.061980917
9/27/1990,0.131921925,NaN,11.69806723,2.065465773,4.27102206,2.131283689,2.247367555,4.745977513,NaN,6.279847479,2.061980216
9/28/1990,0.125434,NaN,12.05471925,2.126816,4.245846,2.220834,2.237246,4.770191115,NaN,6.363134775,2.026075918
10/1/1990,0.134084638,NaN,12.69668871,2.30405,4.438841008,2.274563851,2.358724563,5.004258539,NaN,6.546366,2.046591605
10/2/1990,0.138409532,NaN,12.91067873,2.358585488,4.547923021,2.346203367,2.368847844,5.125332058,NaN,6.646308022,2.046591909
10/3/1990,0.128677527,NaN,12.66101774,2.358583142,4.472406057,2.238743349,2.34860141,5.068831261,NaN,6.608275658,2.067108814
10/4/1990,0.121109,NaN,12.44703123,2.365401155,4.422057,2.202922739,2.358726,5.076903,NaN,6.523983574,2.06711
