DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
8/5/1998,0.809930901,16.666666,23.81990073,13.10967904,22.54181819,26.08261468,11.56687026,23.65042373,9.726234276,16.01716534,18.04849991
8/6/1998,0.84317337,17.177084,23.81989304,13.14630336,22.94850302,26.46233541,11.53079868,23.74547871,9.987344507,16.27974998,18.04849377
8/7/1998,0.870372586,18.229166,24.31529027,13.22869228,22.96786125,26.20127089,11.48270843,23.89757462,10.09613591,15.96942535,18.20712366
8/10/1998,0.876417177,19.166666,25.26478378,13.23785141,22.98722654,25.7266175,11.55484802,23.89757313,10.27020852,15.730725,18.71826824
8/11/1998,0.903616136,19.208334,24.60427491,12.98151497,22.34816712,24.16023517,11.56687488,23.42227602,10.18317328,15.44427222,18.78745082
8/12/1998,0.954612849,20.677084,24.98529724,13.21953574,22.61927794,25.03835807,11.67508292,24.03065208,10.40075924,15.68298086,18.87666147
8/13/1998,0.951970033,21.166666,24.61238701,13.12798886,23.25835196,24.30263069,11.7352049,23.78350064,10.61835009,15.92168921,19.10859843
8/14/1998,0.954991511,20.041666,24.07372316,12.523772,23.21878527,24.18397298,11.78330289,23.65042584,10.90121837,15.65910056,19.39406223
8/17/1998,0.964058697,19.75,23.90798328,12.56954574,23.12164746,24.16024045,11.73520494,23.85956093,10.77066028,15.58749332,19.35838592
8/18/1998,1.021479166,19.854166,24.52950916,12.6793991,23.45195059,25.27568252,11.92758944,24.3348237,10.79242437,16.08877744,19.62601879
8/19/1998,0.991258,21.166666,24.23947003,12.69771668,23.47137935,25.75033721,11.81937389,24.25879822,10.92297649,16.39909436,19.94716934
8/20/1998,0.973124526,20.916666,23.90798904,12.54208638,23.02448722,24.72982936,11.81937554,23.80251223,10.79242437,16.27974746,20.01853028
8/21/1998,0.942903986,20.541666,23.74223432,12.05687793,22.53874095,22.80745126,11.83139582,23.44128583,10.48779364,15.85007185,19.85795363
8/24/1998,0.970103204,21.6875,23.53507304,12.37729576,23.52967167,24.01783996,12.18008865,24.01162853,10.53131451,16.6139369,19.98284655
8/25/1998,0.974635592,21.791666,23.28645213,12.40476395,23.33536679,24.06529956,12.18008435,24.81013308,10.44427831,16.35136146,19.98284604
8/26/1998,0.954992107,21.135416,23.20359803,12.26743518,23.31593756,23.73304625,12.28887293,24.63903497,10.46603981,16.11265761,19.84011142
8/27/1998,0.861305626,19.833334,22.70637413,11.95617774,22.88848025,22.02426966,12.55762057,24.08768993,10.22669041,16.13652491,19.768747
8/28/1998,0.825041033,17.208334,22.20915803,11.93786617,22.53875114,20.95627613,12.64312411,24.18273538,10.31373197,16.2319962,19.21565666
8/31/1998,0.749488097,13.854167,19.2258325,11.4252,21.4118031,19.84082406,12.9485151,23.270182,10.117897,16.59006671,18.55549822
9/1/1998,0.74042141,10.833333,21.29758126,11.23294648,21.17864541,18.98643456,12.69199059,22.90896764,9.922064861,15.68297495,17.73477672
9/2/1998,0.852240165,13.666667,22.25059105,11.64490639,22.49988822,20.55281547,12.49653942,23.76449346,10.09614275,15.87394641,18.12730432
9/3/1998,0.822018657,13.458333,21.919115,11.62660254,22.15014386,18.60670137,12.36216761,23.04204105,9.987341322,15.5158859,17.69909624
9/4/1998,0.81597468,13.666667,22.41633301,11.57167882,23.25764907,16.89792308,12.49654241,22.22454784,9.660959503,15.6591084,18.09161532
9/8/1998,0.888505749,15,23.53506529,11.68153137,23.72397296,17.23018725,12.45989226,23.04204931,9.90030714,15.92168462,18.76960168
9/9/1998,0.894550196,13.895833,23.24502306,11.498434,23.66567443,16.54192893,12.70420691,21.863321,9.965579383,16.47070843,19.14428342
9/10/1998,0.864328855,12.541667,22.29202007,10.93999196,23.08278011,15.37901242,12.85079284,19.8100755,9.660960216,16.23200753,19.23349617
9/11/1998,0.891527049,12.25,22.25059105,11.1597101,23.27707824,15.21287635,12.99737959,20.3423993,8.98643207,16.18425853,19.59032635
9/14/1998,0.897572033,12.25,22.58206311,11.74561417,24.09312937,17.42005176,13.05844911,20.45647518,9.312817368,17.18682608,20.05421668
9/15/1998,0.882461171,11.729167,22.62349705,11.82801185,24.19028222,16.94539379,13.11953101,20.89373657,9.247538809,17.11522328,20.00068927
9/16/1998,0.894550164,11.916667,22.54064,12.15758261,23.47137714,18.4405743,13.29055418,20.76065355,9.182261419,16.61392994,19.60816614
9/17/1998,0.867351064,12.75,22.25058712,12.13926877,23.31594885,17.5624478,13.38827426,19.84810708,9.160508418,16.35136334,19.51896949
9/18/1998,0.859794611,12.947917,22.66493904,11.71814976,23.45194316,17.65738631,13.35162753,20.13327403,9.421609393,16.56619226,18.96586266
9/21/1998,0.853751799,12.666667,22.45776601,11.56251877,23.23822062,16.7080621,13.33941195,20.28536386,9.576922026,16.54231888,19.07291477
9/22/1998,0.879438976,14.604167,22.54062707,12.15758155,24.03485072,17.37257881,13.43713611,21.50210693,10.28632996,17.09134438,18.98371248
9/23/1998,0.883972232,15,22.33345703,12.23082165,24.30686405,17.65738562,13.43713564,21.86332715,10.64102546,17.44940411,19.25133385
9/24/1998,0.912682047,16.916666,22.333465,12.21251174,24.2485667,17.27764732,13.27833958,21.48309436,10.55235301,17.61649787,19.64385354
9/25/1998,0.909659586,16.416666,22.62349918,12.1209627,24.05428034,16.54193281,13.32720042,21.42606641,10.79620861,17.37779079,19.50111318
9/28/1998,0.918727197,18.645834,23.03785403,13.00071987,24.42344911,16.921663,13.26611962,21.8253092,10.641028,18.14164498,19.26917554
9/29/1998,0.921748698,18.583334,23.03785609,13.15178549,24.34572779,16.51819797,13.38827505,21.69222438,10.4636818,18.2132638,19.30485797
9/30/1998,0.918727065,18.135416,22.747808,12.85910062,24.3263,16.0910025,13.52264736,21.29297645,10.33066725,18.38036429,19.80443336
10/1/1998,0.855261494,16.666666,21.38045301,12.64195391,23.33536808,15.37901233,13.58372207,21.17890693,10.24199087,18.42809295,20.00068838
10/2/1998,0.825041132,16.833334,21.0489722,12.82133916,22.75247211,15.34858274,13.8280405,21.54013014,10.08681001,18.81002048,20.16126457
10/5/1998,0.761576011,16.833334,20.92466646,12.90630722,23.49080627,15.18096957,13.76696545,22.14850988,10.02029973,19.31131405,20.71436042
10/6/1998,0.785753033,17.333334,21.62906604,13.057374,24.15143239,15.65985779,13.779178,22.45269085,9.97596709,19.69324453,21.28530126
10/7/1998,0.770642034,15.208333,20.80036512,12.95351712,23.70452702,14.65418188,13.75473965,22.31960816,9.687766146,19.07057718,20.91063213
10/8/1998,0.689044845,13.333333,19.55731045,12.96295922,22.57760348,13.62455699,13.76696144,23.11809129,9.266563021,19.19082023,20.26831689
10/9/1998,0.743443492,13.958333,20.67605915,13.14233992,22.90790795,15.32463554,13.534862,23.06106022,9.33306908,19.1186695,20.05422034
10/12/1998,0.883972119,15.5,21.71193308,13.57664061,23.762836,16.28242038,12.88744067,23.36524568,9.421742225,18.3731595,20.23264344
10/13/1998,0.870371769,15.104167,21.8362371,13.19899154,23.62682331,16.18664405,12.99737564,23.42228475,9.532591816,18.49341826,20.48241746
10/14/1998,0.890016617,14.958333,22.00197509,12.87798427,23.91826257,15.58802848,13.43713736,23.61239653,9.532589,18.4693584,20.92846191
10/15/1998,0.858283579,15.416667,21.54619808,12.9724003,24.61775345,15.70775169,13.55929046,23.89756301,9.510417523,18.97438027,20.99983459
10/16/1998,0.882460425,16.166666,21.04897311,13.5483219,25.08406496,18.00645013,13.14396284,25.1333204,9.798614127,18.97438591,21.55292626
10/19/1998,0.867350168,16.5,21.58762933,13.76546987,25.62810629,18.6290051,13.05845295,24.94320541,10.02030129,18.73389514,21.23177339
10/20/1998,0.870373032,17.770834,23.07928144,14.11480646,25.02577263,20.13752685,12.85079068,24.77209597,10.30849773,18.92627994,21.37451552
10/21/1998,0.864328693,17.604166,23.24502916,14.02982663,24.77317802,20.20936488,12.69199051,24.70568649,10.397175,18.97438073,21.55293017
10/22/1998,0.876416593,17.895834,23.86655012,13.84101391,24.90919542,20.40091869,12.801931,25.33524961,10.37500138,19.04653801,20.25047029
10/23/1998,0.849217522,19.020834,23.3278981,13.90708599,25.66696592,21.09530495,11.82468115,26.38452603,10.46367984,19.43130556,20.12558206
10/26/1998,0.858283662,19.458334,23.24502202,13.74658824,25.492096,20.78403258,11.84911616,26.30821676,10.26415685,19.7679913,20.28616833
10/27/1998,0.847706423,19.34375,23.32790302,13.74659716,25.10350258,19.70651937,11.93462223,26.13652,10.28632835,19.93632806,19.82227434
10/28/1998,0.849218157,19.041666,23.57650115,13.56720859,25.10348706,19.56285541,12.22779082,25.58324636,10.24199112,19.43130144,19.85795639
10/29/1998,0.865839652,19.833334,23.32789141,13.55776695,25.02577843,19.82624752,12.16671826,25.67864667,10.28632672,19.45535615,20.0899003
10/30/1998,0.876417107,20.770834,24.15659433,13.6710581,25.27836515,21.14320749,12.15449457,26.63254859,10.37500231,20.22490888,20.33968602
11/2/1998,0.900593525,20.75,25.06817592,14.19977513,25.10350258,21.38265035,12.10564142,27.05224876,10.28632668,20.44135423,20.37536888
11/3/1998,0.90210459,20.958334,26.60127097,14.4074847,25.200638,21.4544813,12.044563,27.0713228,10.48584701,20.87421979,20.4467338
11/4/1998,0.921748622,21.104166,26.76699718,14.51133443,25.0646291,21.86154496,11.873538,26.594376,10.74137881,21.11470704,20.50025453
11/5/1998,0.920238065,21.041666,26.06260252,14.44525219,25.10350168,21.83759925,11.87354667,26.56573894,10.60821251,20.94636281,20.1612623
11/6/1998,0.900594071,20.666666,26.80844114,15.00228393,25.12292688,22.98695433,12.03234113,27.07133316,10.386284,21.16281041,20.66083611
11/9/1998,0.858283579,20.125,27.38851559,14.84178769,25.41436739,22.2686028,12.00791677,26.84238556,10.31971236,21.04256858,20.56915953
11/10/1998,0.846196065,21.354166,27.395782,14.57742527,25.66696459,21.86154629,12.08120543,26.63253421,10.34189889,21.21090177,20.244392
11/11/1998,0.791797085,20.875,27.47891082,14.24697936,25.58923876,21.43053473,12.34995334,27.33840608,10.38628814,21.09065844,20.13612502
11/12/1998,0.794819558,20.833334,27.27104796,14.06759995,25.80297611,20.92769988,12.3988119,27.37657125,10.319714,20.70588585,20.44286293
11/13/1998,0.838639516,20.953117,27.47890665,14.17145128,26.1524153,21.19109287,12.49653942,27.16671128,10.25313074,20.48945037,20.49698342
11/16/1998,0.856773612,20.583334,28.01934373,14.60575,26.15241784,21.98126788,12.50874927,27.41471792,10.16435839,20.87423011,20.49699907
11/17/1998,0.840151356,21.416666,28.06091546,14.35083648,26.3083268,21.83759968,12.33773254,27.22394202,10.27531942,21.01852159,20.35265187
11/18/1998,0.843173622,25.25,27.9777821,14.22809597,26.11344345,22.81933058,12.11784785,26.8996275,10.34190301,21.13876185,20.15416729
11/19/1998,0.856773485,25.5,28.31035435,13.93541386,26.83448322,23.32216297,12.04456351,27.05225541,10.51944305,21.16280417,20.08199937
11/20/1998,0.840150946,27.5,28.68448696,14.34139523,27.24373509,23.53768252,12.00791442,27.58641044,10.76860498,21.49948964,20.24438333
11/23/1998,0.850728532,31.010416,28.72606175,14.42636443,27.24373947,24.2320817,11.9956956,27.79627031,10.81375562,21.69187808,20.47894281
11/24/1998,0.864329097,34.166668,28.102493,14.74737491,26.56165836,24.75886776,12.37557015,28.00613276,10.836329,21.73997522,20.74959733
11/25/1998,0.844685097,34.166668,27.31262438,14.8040185,25.48983509,24.7828059,12.313502,27.39563089,10.70087748,22.02856418,20.62329544
11/27/1998,0.840151485,35.5,27.39576312,14.86066653,25.33394954,24.99830878,12.251439,27.262093,10.67830434,21.956417,21.43523674
11/30/1998,0.767620102,31.958334,26.64747646,14.4924555,25.333941,24.25602199,12.11489778,26.61346075,10.700884,21.37924736,21.20066894
12/1/1998,0.764598242,30.333334,26.27333279,14.0392702,25.02214319,23.46583721,12.07765922,26.3463725,10.61057511,21.06661004,20.49699768
12/2/1998,0.809930901,32.927082,21.61730976,14.01094879,24.88572786,23.80106945,12.58658632,26.25099022,10.65572644,21.04256721,20.46091121
12/3/1998,0.812952034,30.833334,20.9521536,13.878767,24.78828935,23.37006359,12.61141139,26.95685776,10.6557293,21.18686054,20.22634995
12/4/1998,0.773664053,30.416666,21.45101492,13.907095,25.11957573,23.80107016,12.62381976,27.31932924,10.70088034,21.59567602,20.28047741
12/7/1998,0.791797183,30.854166,22.11616047,14.01095366,25.43137935,24.32785914,12.69829758,27.56734225,10.67830434,21.64378549,20.6232909
12/8/1998,0.773665032,31.416666,22.65658669,14.08648093,24.51546227,24.61519454,12.69830078,26.28913255,10.67830268,21.25900097,20.89394332
12/9/1998,0.764598515,33.666668,22.61501651,13.85044162,24.67135727,24.18418831,12.61140779,25.22078796,10.45254512,21.21090993,21.05631911
12/10/1998,0.770643064,34.9375,22.61502127,13.69938351,24.59341311,23.68135281,12.32591658,25.37340849,10.11390975,21.37924932,21.23676261
12/11/1998,0.773664232,35,21.94987254,13.92597266,24.51545971,23.08273409,12.38797678,25.48786934,10.15906298,20.94637128,21.23675788
12/14/1998,0.779709131,36.333332,21.99144418,13.8032332,24.55444269,22.41227806,12.33832579,25.48786291,10.04618439,20.03251831,21.25480236
12/15/1998,0.791797085,37.583332,21.7420147,13.70882836,24.35956366,22.60382867,12.21419776,26.61346807,10.29451498,20.39324092,21.25479329
12/16/1998,0.788775102,43.166668,21.20157613,13.23675639,24.90521341,22.98695128,12.26385487,26.67068307,10.22679044,20.53753686,21.39915201
12/17/1998,0.791797682,43.427082,21.03529634,13.21787833,24.92469236,25.66875001,12.38797301,26.51807001,10.2267878,20.92232709,21.32697696
12/18/1998,0.803886292,46.3125,20.95214811,13.25563562,24.61290513,25.86032686,12.32591633,26.47991725,10.15906561,21.25900843,21.50740414
12/21/1998,0.828063067,50,21.03528885,13.236753,23.75544089,26.62654992,12.46245539,26.55622102,10.1139111,21.54758931,21.57958087
12/22/1998,0.870372662,51.4375,20.99371713,13.07625034,23.95032604,26.93783372,12.28867479,26.57531155,10.11390896,21.9564172,21.50740314
12/23/1998,0.927793713,53.1875,20.99372533,13.18011387,24.28160632,26.86599966,12.2762632,27.58641297,10.023607,21.42734894,21.50741182
12/24/1998,0.947437033,53.166668,21.11843817,13.48223077,24.59340883,27.05756198,12.2141982,28.23506408,10.09133434,22.1487983,21.50740475
12/28/1998,0.942904254,54.166668,21.32629197,13.75603067,24.8662366,27.15333187,12.09007098,28.17783725,10.02360612,22.22095204,21.36306298
12/29/1998,0.973124626,54.75,21.28472228,14.1393689,25.15854844,26.93783496,12.09007538,28.31136711,9.955881783,22.34118927,21.34501761
12/30/1998,0.967080356,50.645832,20.61957168,14.11021276,25.95755416,27.24911738,12.04042131,28.00613203,9.978458782,22.124746,21.50740475
12/31/1998,0.954992052,52.6875,21.03529726,14.11021965,25.95753958,26.05188509,12.16455116,27.64365801,10.0236101,20.39325744,21.09241487
1/4/1999,0.967080625,53.3125,21.82516053,13.87699287,25.56779189,26.93072704,12.07765818,27.24303295,10.11391599,19.6958462,20.85785922
1/5/1999,1.003346255,53.25,22.28243899,13.91586665,25.41188951,27.19544523,11.99077273,27.49103406,10.22679111,20.08062151,20.69546139
1/6/1999,0.991257724,67,23.77902836,14.13936229,25.70421467,28.0377702,12.01559616,27.68180987,10.22679243,21.651045,20.98415753
1/7/1999,1.018456777,66.5,23.36330609,14.02275961,25.62625861,27.91744546,11.87905316,27.37656286,10.13648312,21.4088699,21.29088799
1/8/1999,1.063789173,76,23.65430812,14.17823329,25.25599654,28.78385873,11.86664117,26.57531527,10.06875521,21.40886944,21.05632921
1/11/1999,1.084944171,83.8125,23.19703203,14.74186973,24.86624145,28.92826305,11.742509,26.2509771,10.04618529,20.80341757,20.44286808
1/12/1999,1.066811336,79.5,22.61502127,14.654411,24.69084853,28.30251641,11.71768858,26.40360184,10.06875746,20.68232195,20.35265347
1/13/1999,1.02147917,62.5,21.82516851,14.25598175,24.008789,26.37717742,11.69286419,26.21282167,9.865580174,19.81047154,20.13613047
1/14/1999,0.992768492,68,22.11616504,14.042193,24.0282726,26.13650641,11.5190788,25.56416607,10.02360612,20.6338826,20.08199763
1/15/1999,0.967080656,68.8125,22.1577425,14.07134125,24.59340247,26.4493847,11.22117551,25.77402904,10.023607,19.95577469,20.15416756
1/19/1999,0.976147579,68.125,21.65886885,13.91585982,24.82726853,27.91744704,11.14669931,25.94573189,10.15906627,21.65104146,20.38872814
1/20/1999,0.979169034,54.875,21.78358744,13.60488518,24.88572964,28.73570988,11.1715267,25.82102496,10.18163297,21.86901191,20.40677637
1/21/1999,0.906637688,46.28125,22.0745898,13.47855884,24.8467418,28.49504547,11.0970434,25.47648251,10.20421628,22.32915316,20.4428544
1/22/1999,0.896060218,49.375,21.78358941,13.29392074,24.32058482,27.58053011,11.121869,25.61047176,10.22679044,22.18385293,20.44285889
1/25/1999,0.938370622,55,23.15545315,13.49799497,24.24263857,27.65271673,11.0970434,25.45733517,10.20421826,20.90027981,20.38872831
1/26/1999,0.95801412,55.3125,23.11388704,13.70206966,24.63238194,28.25438009,11.0970432,25.11280224,10.046183,21.31199629,20.60525715
1/27/1999,0.965569422,60,23.28017552,13.4785634,25.87960347,27.9896588,11.02256779,25.85930121,9.752700518,21.602613,20.42481949
1/28/1999,0.974636611,60.125,23.030735,13.50771677,25.8406108,27.96559018,10.97292177,26.43352147,9.84300534,22.3533763,20.28047448
1/29/1999,0.967080593,57.5,22.78130197,13.58545871,26.21088105,28.39879643,10.82396915,27.14173613,9.504369,22.23228189,20.22634063
2/1/1999,0.974635976,57.5,22.57344954,13.65347865,25.99652176,29.26518957,10.5136434,27.33314513,9.504366095,22.47447563,20.08200087
2/2/1999,0.942903423,54.25,22.44873291,13.78953459,25.45086544,29.00045359,10.35228097,26.87375677,9.707549343,22.59555357,19.70309511
2/3/1999,0.93685973,54.25,22.78130342,13.79924575,25.78216438,28.95233315,10.2778002,26.95032007,9.745913779,22.76508879,19.81134954
2/4/1999,0.912682389,58.125,24.277882,13.77009315,25.76266315,29.4577241,10.27780352,25.74445067,9.699835147,22.86195372,19.9917789
2/5/1999,0.858284075,56.15625,24.52731666,14.14908484,25.97704181,29.16891935,10.48881914,25.87844085,9.722872774,22.47447133,20.15416734
2/8/1999,0.876416773,52.875,24.03564371,14.54751553,25.87960355,28.13405945,10.72466174,25.87844207,9.69983416,22.1354136,20.71590191
2/9/1999,0.896061066,49.96875,23.701813,14.67384351,25.66523012,27.65270872,10.71224939,25.74446372,9.676793945,22.28072433,21.080946
2/10/1999,0.87037218,47.5,23.36798947,14.67383979,25.74318698,27.4842385,10.6750088,26.08899036,9.607677742,22.30492803,20.8984256
2/11/1999,0.932326522,49.75,23.53491036,14.54752017,26.01566407,28.13404198,10.43916658,26.81633506,9.561595762,22.23227441,20.15010309
2/12/1999,0.894549692,51.8125,23.49317568,14.5280825,26.1720317,28.15812342,10.05437056,26.51008813,9.584637366,22.20806676,20.09535092
2/16/1999,0.915704558,48.5,23.70182022,14.33372428,26.66068889,29.2170552,9.992307758,26.87376636,9.492477143,22.25649484,19.80331417
2/17/1999,0.893038356,46.25,23.70181845,14.63497639,26.69976033,29.26520714,10.09161067,27.31399764,9.469435347,22.18385354,20.0040812
2/18/1999,0.859795548,42.125,23.53491036,14.576671,26.73886262,29.21706435,10.4639914,27.65854097,9.423357369,22.01432218,19.8033117
2/19/1999,0.874906172,45.5,23.74355188,14.81961767,26.81705657,29.26519976,10.37710519,27.60111684,9.285111786,22.18384635,19.78506613
2/22/1999,0.900593605,49,23.46186212,15.00425068,27.09069493,29.28926215,10.37710314,27.88823725,9.262076373,22.20807035,19.8763212
2/23/1999,0.917215591,54.75,23.74355171,15.05283484,27.09068164,30.82953048,10.45158477,27.73509943,9.215993376,21.7963563,19.71205738
2/24/1999,0.903615357,55.125,23.74354645,14.90707356,26.817036,29.93907222,10.68660259,27.25658426,9.308157697,22.13541693,19.60254462
2/25/1999,0.882461546,57.3125,22.99243499,14.77102515,26.07429686,29.48178878,10.4586863,26.83548492,9.400315369,21.69948133,19.45653005
2/26/1999,0.834107486,60.5,23.45144658,15.0819867,26.11338949,30.22785524,10.31940919,27.02689677,9.308155577,22.03853697,19.3835163
3/1/1999,0.812952067,62,23.28452756,15.19860892,26.36749479,30.49259731,10.15480428,27.103447,9.308155776,21.52995617,18.92722557
3/2/1999,0.815974113,60.53125,22.99243588,15.32493769,26.44566642,30.70919609,10.47135374,27.25657973,9.123833776,21.118252,18.8542134
3/3/1999,0.809930681,60.125,22.36650018,15.30550018,26.17201593,30.56479981,10.58530859,27.58196598,8.9395112,21.11824481,18.78120716
3/4/1999,0.782731201,57.9375,22.61687614,15.31522012,26.42613077,31.0220528,10.64861142,27.90737396,8.985594387,21.04558945,19.12799748
3/5/1999,0.782731073,59.1875,23.36799002,15.52900805,27.2079626,32.87520557,10.9904863,28.2327612,8.985594387,21.1908972,20.09533746
3/8/1999,0.802374608,59.625,22.95070709,15.52900951,27.34479019,32.85114459,10.71192505,28.23277278,8.870397705,21.04558945,20.29611035
3/9/1999,0.809930649,61.71875,22.61687145,15.19860665,27.403427,32.82706635,10.44602774,28.07962665,8.801277882,20.92450159,20.423874
3/10/1999,0.784242066,67,22.57515559,15.26662969,27.0125029,33.23621259,10.49667629,27.92650732,8.939513659,20.7307519,20.69765876
3/11/1999,0.773664423,65.5,22.53342174,15.29578698,27.4034259,33.59721244,10.62329269,27.77338329,9.239034005,20.97293634,21.61025415
3/12/1999,0.781220106,64.3125,23.03415361,15.25691797,27.52070341,33.40466817,10.88919206,27.58196959,9.308157268,21.09402599,21.5372413
3/15/1999,0.803886071,65.5,23.159346,14.92651014,28.00934709,33.11587308,11.2563893,27.58198454,9.262074746,21.04559277,21.35472786
3/16/1999,0.844684621,66.375,23.40971945,15.0334085,28.20481404,32.56233217,11.21840034,27.7159603,9.400314937,21.04558998,21.24521558
3/17/1999,0.820508065,64.125,23.57664201,14.84876361,27.95070944,31.69592647,11.24372334,27.75424215,9.423360257,20.94871626,21.39122483
3/18/1999,0.828062632,66.1875,23.28452484,14.92650994,27.89207447,31.62374057,11.34501657,27.60111892,9.446395,20.90027919,21.75627228
3/19/1999,0.794818984,67.5,22.700342,15.05283864,28.16571182,31.67187712,11.4589753,28.50072933,9.400312,20.561224,21.26346938
3/22/1999,0.796330716,65.25,22.82551891,14.87791426,28.30252898,31.35900016,11.42098915,28.61559345,9.331193005,20.46435834,21.13570118
3/23/1999,0.791798127,59,22.74206245,14.36287458,28.14617618,30.42041495,11.37034348,28.63471844,9.308155776,19.61672338,21.08095284
3/24/1999,0.785752608,57,22.70033819,14.14908931,28.02889779,30.42040734,11.43365099,28.71128768,9.354233577,19.665155,20.58814072
3/25/1999,0.806907558,64.09375,22.95070975,14.24626921,28.34161332,31.09424793,11.49696203,29.38121544,9.35423693,19.88311932,20.58814843
3/26/1999,0.797841454,68.6875,22.82552142,14.149083,28.38072343,30.80547523,11.35768,30.37654814,9.400315138,19.90733383,20.77067264
3/29/1999,0.808418647,74,23.15934844,14.4168201,28.61525634,31.21459106,11.2184013,30.2425554,9.584635319,19.88312403,20.93492616
3/30/1999,0.846196098,75.765602,22.61688486,15.04711316,29.00619623,31.31087546,10.90185515,30.51053026,9.722872559,20.02843618,20.7341585
3/31/1999,0.867351032,82.5625,22.65861343,14.917053,29.1234663,31.19052442,10.74991045,29.95543529,9.861114883,19.90733899,20.58814909
4/1/1999,0.86432916,83.75,22.36650018,14.80699852,29.00618418,30.4051209,10.71192736,29.82144257,9.676793945,19.73781389,20.27786506
4/5/1999,0.870372529,85.875,22.61688106,15.00709656,29.41665465,30.30836674,10.9525001,30.03201027,9.58463716,19.90733636,20.46038136
4/6/1999,0.890016591,89.75,22.70032576,14.89704358,29.31892241,30.57444099,10.91451345,30.12771696,9.515517584,19.76203507,21.04443604
4/7/1999,0.879439041,85.625,23.03416168,15.08712753,29.3580168,31.00982586,10.90185743,29.95545141,9.745917757,20.44439692,21.04443981
4/8/1999,0.870372117,83,22.86725262,15.39727221,29.49483836,33.01748674,10.93983899,30.35740955,9.722873708,20.93233786,21.29996809
4/9/1999,0.868861085,87.875,23.20107524,15.52734042,30.09586657,33.09005359,11.04113315,30.2042666,9.676793945,21.37147069,21.42773797
4/12/1999,0.843173697,88,22.99243565,15.61737622,30.39395781,32.99329008,10.93984123,30.64451062,9.446393352,21.39587033,21.61025127
4/13/1999,0.834107067,89.125,22.99243831,15.83748835,30.66759644,33.21099927,10.78789506,31.10388411,9.584635319,21.44465703,21.77451402
4/14/1999,0.846195461,83.3125,23.53489997,16.18764977,29.4948383,33.09005585,10.8005582,30.29998441,9.63071358,21.37147297,21.665009
4/15/1999,0.829574036,75.5,26.24726186,17.56830675,28.77162917,32.87235587,10.86386621,29.43864085,9.584634068,21.54224931,21.68324868
4/16/1999,0.8522401,90.34375,26.20553861,18.08855134,28.77163395,32.79980049,10.88918982,29.13238596,9.953273638,22.22535203,22.57759924
4/19/1999,0.809930201,77.5,26.28899332,18.41870293,27.79434898,32.53371942,11.02847257,28.73042983,10.34495581,22.59130275,23.49020078
4/20/1999,0.809930617,76.75,26.16380944,18.3686762,28.26344182,31.00984097,11.33235733,28.94097896,10.39103295,22.07897401,23.47193962
4/21/1999,0.809930116,84.5,26.28898133,18.12857053,30.0812138,31.32428958,11.31969563,28.98893135,10.34495776,21.83501032,22.54110093
4/22/1999,0.847706661,88.96875,26.45589308,17.71837984,31.07805371,31.63874698,11.30703672,28.87373108,10.64448275,21.95699364,22.3768326
4/23/1999,0.87641683,95.875,26.74800411,17.78841367,31.66442945,32.6788458,11.29437204,27.64507425,10.6675128,22.68889498,22.59585447
4/26/1999,0.948948184,102,26.28899332,18.04853199,31.09760958,31.78387067,11.3450179,27.60667092,10.41407139,22.24974916,22.41333251
4/27/1999,1.039611709,101,25.91342216,18.21860214,31.35169746,31.59035895,11.40833073,28.60497123,10.275835,22.15216815,22.65061008
4/28/1999,1.054722555,91.1875,26.28899,18.80888639,30.96079137,32.364399,11.29437204,28.27860218,10.25279234,22.39612925,22.94263869
4/29/1999,1.010145425,82.5,26.87318092,20.27958657,30.70669237,32.14670983,11.35768177,28.35539466,10.41407158,22.90846682,23.54495882
4/30/1999,1.063789339,82.5,27.123566,20.52970311,30.23757374,31.63874132,11.2690468,28.1826063,10.43711038,21.98138641,24.00125038
5/3/1999,1.106099546,75.0625,27.04011038,20.73979789,30.12030718,31.39684303,11.42098561,28.41298995,10.52928183,22.42052728,24.11075769
5/4/1999,1.116676166,70.25,28.41714699,21.06996473,29.63166419,31.63873072,11.43365444,27.87544358,10.57535395,22.22535285,25.11462266
5/5/1999,1.07889985,66.9375,28.54234632,21.22002762,29.02573496,30.57442957,11.34502229,27.81785036,10.63667538,22.34733626,24.56706801
5/6/1999,1.063788593,67.875,28.95961134,21.47013994,29.27982552,29.99390591,11.18041664,27.72185714,10.63667468,21.73741961,23.8369812
5/7/1999,1.033567902,65.5,29.87765393,21.19001282,29.86620653,29.94553302,11.395665,27.83704519,10.70712084,22.17655851,23.80049106
5/10/1999,1.078899651,67,29.20997631,21.19001931,29.08436932,30.33256772,11.37034517,27.45308949,10.75408156,21.3226765,24.16718189
5/11/1999,1.053212258,72,28.37542354,21.20002699,28.9475502,30.3325561,11.3956653,27.62586605,11.01236894,21.71302343,23.9828432
5/12/1999,1.06681088,70.75,27.46243144,20.64976291,28.77163816,30.57443705,11.39566674,27.64507933,11.03584492,21.78621285,23.00583129
5/13/1999,1.100054015,68,28.38344855,20.73979477,29.02573497,31.9290017,11.44631177,28.18261513,11.1767335,21.90820116,23.39295384
5/14/1999,1.072856,64.90625,27.79735435,21.35008323,28.9348693,30.3567501,11.53494788,27.72186116,11.03584497,21.61544029,23.07956971
