symbol,timestamp,tradingDay,open,high,low,close,volume
"BA","2018-03-06T15:00:00-05:00","2018-03-06","350.77","350.9","348.51","349.06","523069"
"BA","2018-03-07T09:00:00-05:00","2018-03-07","341.52","347.61","339.5","345.6362","657475"
"BA","2018-03-07T10:00:00-05:00","2018-03-07","345.51","348.4093","343.79","347.4422","531296"
"BA","2018-03-07T11:00:00-05:00","2018-03-07","347.33","347.59","342.738","342.796","310959"
"BA","2018-03-07T12:00:00-05:00","2018-03-07","342.7753","344.1399","342.33","343.7042","328011"
"BA","2018-03-07T13:00:00-05:00","2018-03-07","343.7","345.44","342.12","345.0478","355009"
"BA","2018-03-07T14:00:00-05:00","2018-03-07","344.93","346.1","344.1","345.07","285113"
"BA","2018-03-07T15:00:00-05:00","2018-03-07","345.11","348","345.06","347.12","721543"
"BA","2018-03-08T09:00:00-05:00","2018-03-08","349.51","352.5","348.66","348.97","555864"
"BA","2018-03-08T10:00:00-05:00","2018-03-08","348.79","349.81","346.87","347.4013","436775"
"BA","2018-03-08T11:00:00-05:00","2018-03-08","347.4723","349.63","347.075","347.6208","395658"
"BA","2018-03-08T12:00:00-05:00","2018-03-08","347.53","347.6364","345.55","346.16","331884"
"BA","2018-03-08T13:00:00-05:00","2018-03-08","346.29","347.22","343.95","345.45","300069"
"BA","2018-03-08T14:00:00-05:00","2018-03-08","345.57","346.68","344.54","346.68","248495"
"BA","2018-03-08T15:00:00-05:00","2018-03-08","346.58","349.16","346.455","348.68","729973"
"BA","2018-03-09T09:00:00-05:00","2018-03-09","352.65","352.97","350.23","351.09","420572"
"BA","2018-03-09T10:00:00-05:00","2018-03-09","350.9555","352.8799","350.53","352.505","442950"
"BA","2018-03-09T11:00:00-05:00","2018-03-09","352.51","353.79","352.4329","352.875","298431"
"BA","2018-03-09T12:00:00-05:00","2018-03-09","352.83","354.5325","352.83","353.5302","245678"
"BA","2018-03-09T13:00:00-05:00","2018-03-09","353.61","354.89","353.51","353.889","184423"
"BA","2018-03-09T14:00:00-05:00","2018-03-09","353.89","354.11","352.3912","352.51","198291"
"BA","2018-03-09T15:00:00-05:00","2018-03-09","352.55","354.78","352.46","354.53","517977"
"BA","2018-03-12T09:00:00-04:00","2018-03-12","355.2","355.23","350.72","351.6","426412"
"BA","2018-03-12T10:00:00-04:00","2018-03-12","351.56","351.76","346.76","346.76","661191"
"BA","2018-03-12T11:00:00-04:00","2018-03-12","346.7646","347.33","343.26","345.0226","1025847"
"BA","2018-03-12T12:00:00-04:00","2018-03-12","345.1198","347.15","344.88","345.0809","551512"
"BA","2018-03-12T13:00:00-04:00","2018-03-12","345.1","346.69","344.58","346.1149","431849"
"BA","2018-03-12T14:00:00-04:00","2018-03-12","346.1018","346.23","344.0201","344.38","375055"
"BA","2018-03-12T15:00:00-04:00","2018-03-12","344.45","346.09","344.2","344.26","772886"
"BA","2018-03-13T09:00:00-04:00","2018-03-13","345.32","346.6","344.115","345.47","467395"
"BA","2018-03-13T10:00:00-04:00","2018-03-13","345.45","347.88","344","344.58","685760"
"BA","2018-03-13T11:00:00-04:00","2018-03-13","344.555","344.74","341.84","342.32","574447"
"BA","2018-03-13T12:00:00-04:00","2018-03-13","342.35","343.805","340.58","343.4332","400809"
"BA","2018-03-13T13:00:00-04:00","2018-03-13","343.54","344.58","341.55","341.76","313508"
"BA","2018-03-13T14:00:00-04:00","2018-03-13","341.6","342.63","340.22","340.46","407796"
"BA","2018-03-13T15:00:00-04:00","2018-03-13","340.38","341","337.61","338.75","1006593"
"BA","2018-03-14T09:00:00-04:00","2018-03-14","339.7917","340.524","330.8","332.8967","1103931"
"BA","2018-03-14T10:00:00-04:00","2018-03-14","332.93","333.77","329.52","330.685","1259599"
"BA","2018-03-14T11:00:00-04:00","2018-03-14","330.61","331.13","322.55","323.1668","1919196"
"BA","2018-03-14T12:00:00-04:00","2018-03-14","323.19","330.08","322.3","329.5063","1797332"
"BA","2018-03-14T13:00:00-04:00","2018-03-14","329.54","333.83","327.52","333.647","1221177"
"BA","2018-03-14T14:00:00-04:00","2018-03-14","333.73","334.6","329.1","330.24","1205846"
"BA","2018-03-14T15:00:00-04:00","2018-03-14","330.34","330.6","328.7","330.28","1215462"
"BA","2018-03-15T09:00:00-04:00","2018-03-15","332.3","332.86","322.91","326.4347","1236740"
"BA","2018-03-15T10:00:00-04:00","2018-03-15","326.65","328.9","324.51","325.46","1205616"
"BA","2018-03-15T11:00:00-04:00","2018-03-15","325.31","332.92","325.18","331.43","1488657"
"BA","2018-03-15T12:00:00-04:00","2018-03-15","331.4318","331.79","329.64","330.45","472418"
"BA","2018-03-15T13:00:00-04:00","2018-03-15","330.5","331.15","327.7","327.915","425529"
"BA","2018-03-15T14:00:00-04:00","2018-03-15","327.83","329.9698","327.1","329.96","468271"
"BA","2018-03-15T15:00:00-04:00","2018-03-15","329.905","330.33","328.81","329.91","692412"
"BA","2018-03-16T09:00:00-04:00","2018-03-16","329.82","330.16","327.2886","328.383","353680"
"BA","2018-03-16T10:00:00-04:00","2018-03-16","328.46","328.87","325.63","326.96","627817"
"BA","2018-03-16T11:00:00-04:00","2018-03-16","326.93","329.25","325.92","327.03","604200"
"BA","2018-03-16T12:00:00-04:00","2018-03-16","327.16","329.765","327.03","329.385","398900"
"BA","2018-03-16T13:00:00-04:00","2018-03-16","329.43","330.83","329.16","329.98","421098"
"BA","2018-03-16T14:00:00-04:00","2018-03-16","330.01","330.61","329.59","330.1102","274384"
"BA","2018-03-16T15:00:00-04:00","2018-03-16","330.08","330.72","329.51","329.8","902200"
"BA","2018-03-19T09:00:00-04:00","2018-03-19","327.45","328.46","326.78","328.344","332128"
"BA","2018-03-19T10:00:00-04:00","2018-03-19","328.2301","332.64","327.59","331.05","751723"
"BA","2018-03-19T11:00:00-04:00","2018-03-19","331","332.24","330.1601","331.546","582379"
"BA","2018-03-19T12:00:00-04:00","2018-03-19","331.42","333.33","329.9","330.61","512897"
"BA","2018-03-19T13:00:00-04:00","2018-03-19","330.53","330.9","327.66","330.8","426436"
"BA","2018-03-19T14:00:00-04:00","2018-03-19","330.69","331.17","328.35","330.17","403739"
"BA","2018-03-19T15:00:00-04:00","2018-03-19","330.35","331.96","329.5","331.77","658763"
"BA","2018-03-20T09:00:00-04:00","2018-03-20","331.84","336.73","331","335.09","557950"
"BA","2018-03-20T10:00:00-04:00","2018-03-20","335.09","339.7","334.9","338.85","922720"
"BA","2018-03-20T11:00:00-04:00","2018-03-20","338.94","339.105","335.7186","336.8233","500992"
"BA","2018-03-20T12:00:00-04:00","2018-03-20","336.89","339.15","336.38","337.995","376240"
"BA","2018-03-20T13:00:00-04:00","2018-03-20","337.97","338.36","337.11","337.56","247043"
"BA","2018-03-20T14:00:00-04:00","2018-03-20","337.62","338.8","337.2401","338.41","366678"
"BA","2018-03-20T15:00:00-04:00","2018-03-20","338.36","338.73","337.19","337.81","737261"
