symbol,timestamp,tradingDay,open,high,low,close,volume
"JNJ","2018-02-20T09:00:00-05:00","2018-02-20","132.0246","132.6009","130.5639","130.6037","697939"
"JNJ","2018-02-20T10:00:00-05:00","2018-02-20","130.6196","130.9316","129.8287","129.9081","760672"
"JNJ","2018-02-20T11:00:00-05:00","2018-02-20","129.9131","131.0508","129.8386","130.8123","469864"
"JNJ","2018-02-20T12:00:00-05:00","2018-02-20","130.8223","131.329","130.5242","131.2297","319347"
"JNJ","2018-02-20T13:00:00-05:00","2018-02-20","131.2249","131.2297","130.3653","130.554","439648"
"JNJ","2018-02-20T14:00:00-05:00","2018-02-20","130.554","130.6633","130.1764","130.2549","462354"
"JNJ","2018-02-20T15:00:00-05:00","2018-02-20","130.2659","130.4543","129.9479","129.9976","1124189"
"JNJ","2018-02-21T09:00:00-05:00","2018-02-21","129.9678","130.9481","129.7392","130.2659","382749"
"JNJ","2018-02-21T10:00:00-05:00","2018-02-21","130.2559","130.4447","129.8485","130.246","481104"
"JNJ","2018-02-21T11:00:00-05:00","2018-02-21","130.2559","130.6236","130.0969","130.4248","332407"
"JNJ","2018-02-21T12:00:00-05:00","2018-02-21","130.4248","130.7627","130.3752","130.6732","247520"
"JNJ","2018-02-21T13:00:00-05:00","2018-02-21","130.6931","130.9614","130.617","130.8918","260045"
"JNJ","2018-02-21T14:00:00-05:00","2018-02-21","130.9018","131.5922","130.5143","130.6931","530351"
"JNJ","2018-02-21T15:00:00-05:00","2018-02-21","130.6633","130.6633","129.0337","129.0536","1413633"
"JNJ","2018-02-22T09:00:00-05:00","2018-02-22","129.2722","129.8287","128.7456","129.2822","355163"
"JNJ","2018-02-22T10:00:00-05:00","2018-02-22","129.2623","130.0572","129.0139","129.7392","393032"
"JNJ","2018-02-22T11:00:00-05:00","2018-02-22","129.7492","130.1864","129.5209","129.8684","487910"
"JNJ","2018-02-22T12:00:00-05:00","2018-02-22","129.8783","130.1466","129.2623","129.6697","424681"
"JNJ","2018-02-22T13:00:00-05:00","2018-02-22","129.6498","129.779","128.9543","129.1331","367262"
"JNJ","2018-02-22T14:00:00-05:00","2018-02-22","129.1431","129.6349","128.8748","128.9244","410429"
"JNJ","2018-02-22T15:00:00-05:00","2018-02-22","128.9046","129.3914","128.6562","129.1033","1105245"
"JNJ","2018-02-23T09:00:00-05:00","2018-02-23","129.2623","129.8585","129.1927","129.4411","325118"
"JNJ","2018-02-23T10:00:00-05:00","2018-02-23","129.461","129.8783","129.3815","129.6041","413997"
"JNJ","2018-02-23T11:00:00-05:00","2018-02-23","129.5802","130.1814","129.5802","130.087","359964"
"JNJ","2018-02-23T12:00:00-05:00","2018-02-23","130.0917","130.3037","129.8386","130.0274","255022"
"JNJ","2018-02-23T13:00:00-05:00","2018-02-23","130.0075","130.2857","129.7194","130.1168","305397"
"JNJ","2018-02-23T14:00:00-05:00","2018-02-23","130.1069","130.405","129.8088","130.2857","289511"
"JNJ","2018-02-23T15:00:00-05:00","2018-02-23","130.2758","131.2396","130.2559","131.2396","1027535"
"JNJ","2018-02-26T09:00:00-05:00","2018-02-26","131.71","133.4055","131","132.9644","627596"
"JNJ","2018-02-26T10:00:00-05:00","2018-02-26","132.96","133.02","132.01","132.3","534724"
"JNJ","2018-02-26T11:00:00-05:00","2018-02-26","132.3","132.73","132.05","132.165","379002"
"JNJ","2018-02-26T12:00:00-05:00","2018-02-26","132.17","132.47","131.87","132.375","449052"
"JNJ","2018-02-26T13:00:00-05:00","2018-02-26","132.37","132.45","132.16","132.19","340511"
"JNJ","2018-02-26T14:00:00-05:00","2018-02-26","132.2","132.5372","131.8933","132.09","489508"
"JNJ","2018-02-26T15:00:00-05:00","2018-02-26","132.05","132.36","131.74","132.05","1527229"
"JNJ","2018-02-27T09:00:00-05:00","2018-02-27","132.21","132.48","131.72","132.08","474973"
"JNJ","2018-02-27T10:00:00-05:00","2018-02-27","132.08","133.09","132.02","132.67","695943"
"JNJ","2018-02-27T11:00:00-05:00","2018-02-27","132.67","133.07","132.44","132.48","559170"
"JNJ","2018-02-27T12:00:00-05:00","2018-02-27","132.47","132.84","132.16","132.82","451187"
"JNJ","2018-02-27T13:00:00-05:00","2018-02-27","132.8","133","132.18","132.29","613544"
"JNJ","2018-02-27T14:00:00-05:00","2018-02-27","132.3","132.49","131.94","132.27","652505"
"JNJ","2018-02-27T15:00:00-05:00","2018-02-27","132.25","132.41","131.6","131.61","1477614"
"JNJ","2018-02-28T09:00:00-05:00","2018-02-28","131.95","132.33","131.29","132.13","361989"
"JNJ","2018-02-28T10:00:00-05:00","2018-02-28","132.09","132.295","131.55","131.6893","383067"
"JNJ","2018-02-28T11:00:00-05:00","2018-02-28","131.69","131.7128","131.07","131.19","872128"
"JNJ","2018-02-28T12:00:00-05:00","2018-02-28","131.19","131.47","131.1","131.18","366327"
"JNJ","2018-02-28T13:00:00-05:00","2018-02-28","131.19","131.38","130.85","131.255","693461"
"JNJ","2018-02-28T14:00:00-05:00","2018-02-28","131.25","131.58","131.01","131.11","516197"
"JNJ","2018-02-28T15:00:00-05:00","2018-02-28","131.13","131.28","129.87","129.88","1701904"
"JNJ","2018-03-01T09:00:00-05:00","2018-03-01","129.11","129.93","128.66","129.65","481282"
"JNJ","2018-03-01T10:00:00-05:00","2018-03-01","129.7","130.12","129.14","129.23","681669"
"JNJ","2018-03-01T11:00:00-05:00","2018-03-01","129.22","129.59","128.55","129.29","612020"
"JNJ","2018-03-01T12:00:00-05:00","2018-03-01","129.29","129.37","128.13","128.22","514704"
"JNJ","2018-03-01T13:00:00-05:00","2018-03-01","128.2","128.2004","127.03","127.03","847708"
"JNJ","2018-03-01T14:00:00-05:00","2018-03-01","127.04","127.31","126.52","127.01","936795"
"JNJ","2018-03-01T15:00:00-05:00","2018-03-01","127.015","127.86","126.7","127.15","1734434"
"JNJ","2018-03-02T09:00:00-05:00","2018-03-02","126.91","128.68","126.91","127.75","477630"
"JNJ","2018-03-02T10:00:00-05:00","2018-03-02","127.75","128.2","127.269","127.63","639808"
"JNJ","2018-03-02T11:00:00-05:00","2018-03-02","127.63","128.73","127.531","128.69","528422"
"JNJ","2018-03-02T12:00:00-05:00","2018-03-02","128.67","129.04","128.31","128.82","715939"
"JNJ","2018-03-02T13:00:00-05:00","2018-03-02","128.815","129","128.47","128.7","605626"
"JNJ","2018-03-02T14:00:00-05:00","2018-03-02","128.72","128.91","128.15","128.38","484369"
"JNJ","2018-03-02T15:00:00-05:00","2018-03-02","128.385","129.11","128.03","128.79","1189228"
"JNJ","2018-03-05T09:00:00-05:00","2018-03-05","128.63","129.11","128.42","128.69","505120"
"JNJ","2018-03-05T10:00:00-05:00","2018-03-05","128.71","128.97","128.18","128.55","761540"
"JNJ","2018-03-05T11:00:00-05:00","2018-03-05","128.54","129.48","128.43","129.16","762114"
"JNJ","2018-03-05T12:00:00-05:00","2018-03-05","129.18","129.48","128.95","129.42","441686"
"JNJ","2018-03-05T13:00:00-05:00","2018-03-05","129.42","129.5199","129.09","129.34","290080"
"JNJ","2018-03-05T14:00:00-05:00","2018-03-05","129.36","129.95","129.23","129.94","468705"
"JNJ","2018-03-05T15:00:00-05:00","2018-03-05","129.94","130.3","129.77","129.8","934445"
"JNJ","2018-03-06T09:00:00-05:00","2018-03-06","130","130.2","129.02","129.59","453312"
"JNJ","2018-03-06T10:00:00-05:00","2018-03-06","129.5897","129.98","129.02","129.13","522751"
"JNJ","2018-03-06T11:00:00-05:00","2018-03-06","129.11","129.32","128.665","128.9128","437493"
"JNJ","2018-03-06T12:00:00-05:00","2018-03-06","128.9","129.17","128.27","128.85","557475"
"JNJ","2018-03-06T13:00:00-05:00","2018-03-06","128.83","128.9","128.19","128.2577","455800"
"JNJ","2018-03-06T14:00:00-05:00","2018-03-06","128.23","128.69","127.92","128.56","514667"
"JNJ","2018-03-06T15:00:00-05:00","2018-03-06","128.55","128.61","128.005","128.23","1291916"
"JNJ","2018-03-07T09:00:00-05:00","2018-03-07","127.48","128.65","127.27","128.35","355410"
"JNJ","2018-03-07T10:00:00-05:00","2018-03-07","128.3","128.7","128.13","128.6","687885"
"JNJ","2018-03-07T11:00:00-05:00","2018-03-07","128.59","128.6","127.92","127.92","677301"
"JNJ","2018-03-07T12:00:00-05:00","2018-03-07","127.93","128.365","127.59","128.27","515470"
"JNJ","2018-03-07T13:00:00-05:00","2018-03-07","128.26","128.5","127.84","128.105","421834"
"JNJ","2018-03-07T14:00:00-05:00","2018-03-07","128.105","128.46","127.96","128.325","535240"
"JNJ","2018-03-07T15:00:00-05:00","2018-03-07","128.325","129.33","128.16","129.1","1138548"
"JNJ","2018-03-08T09:00:00-05:00","2018-03-08","129.33","130.62","129.33","130.51","316871"
"JNJ","2018-03-08T10:00:00-05:00","2018-03-08","130.52","131.84","130.49","131.77","873166"
"JNJ","2018-03-08T11:00:00-05:00","2018-03-08","131.76","131.96","130.62","130.8","479653"
"JNJ","2018-03-08T12:00:00-05:00","2018-03-08","130.81","131.06","130.42","130.65","462531"
