symbol,timestamp,tradingDay,open,high,low,close,volume
"SPG","2018-02-27T13:00:00-05:00","2018-02-27","156.16","156.18","155.05","155.05","82755"
"SPG","2018-02-27T14:00:00-05:00","2018-02-27","155.05","155.125","154.37","154.67","152142"
"SPG","2018-02-27T15:00:00-05:00","2018-02-27","154.68","154.97","153.95","153.95","364634"
"SPG","2018-02-28T09:00:00-05:00","2018-02-28","154.68","155.82","154.21","154.855","91027"
"SPG","2018-02-28T10:00:00-05:00","2018-02-28","154.87","155.15","153.68","153.84","140940"
"SPG","2018-02-28T11:00:00-05:00","2018-02-28","153.83","155.37","153.81","155.07","186686"
"SPG","2018-02-28T12:00:00-05:00","2018-02-28","155.07","155.47","154.41","154.53","131944"
"SPG","2018-02-28T13:00:00-05:00","2018-02-28","154.49","155.25","154.45","155.1875","83824"
"SPG","2018-02-28T14:00:00-05:00","2018-02-28","155.17","155.55","154.091","154.18","106360"
"SPG","2018-02-28T15:00:00-05:00","2018-02-28","154.18","154.37","153.38","153.48","400160"
"SPG","2018-03-01T09:00:00-05:00","2018-03-01","153.3","154.95","152.8901","154.855","142750"
"SPG","2018-03-01T10:00:00-05:00","2018-03-01","154.77","156.885","154.52","155.85","191820"
"SPG","2018-03-01T11:00:00-05:00","2018-03-01","155.83","156.57","155.45","156.2","129416"
"SPG","2018-03-01T12:00:00-05:00","2018-03-01","156.275","156.275","155.4","155.69","84361"
"SPG","2018-03-01T13:00:00-05:00","2018-03-01","155.69","155.69","154.51","154.79","111902"
"SPG","2018-03-01T14:00:00-05:00","2018-03-01","154.84","155.21","154.03","154.35","122117"
"SPG","2018-03-01T15:00:00-05:00","2018-03-01","154.4","155.62","154.4","154.89","285868"
"SPG","2018-03-02T09:00:00-05:00","2018-03-02","154.77","155.51","153.12","154.2","184343"
"SPG","2018-03-02T10:00:00-05:00","2018-03-02","154.2","154.98","153.98","154.65","213408"
"SPG","2018-03-02T11:00:00-05:00","2018-03-02","154.69","155.19","153.74","155.19","145697"
"SPG","2018-03-02T12:00:00-05:00","2018-03-02","155.16","155.3","154.76","154.89","82405"
"SPG","2018-03-02T13:00:00-05:00","2018-03-02","154.89","154.95","154.51","154.59","122081"
"SPG","2018-03-02T14:00:00-05:00","2018-03-02","154.59","155.31","154.5","154.83","130177"
"SPG","2018-03-02T15:00:00-05:00","2018-03-02","154.78","155.74","154.5934","155.44","229266"
"SPG","2018-03-05T09:00:00-05:00","2018-03-05","154.37","157.21","154.37","156.95","89504"
"SPG","2018-03-05T10:00:00-05:00","2018-03-05","156.88","157.635","156.68","157.62","116187"
"SPG","2018-03-05T11:00:00-05:00","2018-03-05","157.67","158.23","157.55","157.825","98191"
"SPG","2018-03-05T12:00:00-05:00","2018-03-05","157.79","158.61","157.69","158.485","85206"
"SPG","2018-03-05T13:00:00-05:00","2018-03-05","158.45","158.67","157.22","157.31","125089"
"SPG","2018-03-05T14:00:00-05:00","2018-03-05","157.32","158.19","156.665","157.89","169521"
"SPG","2018-03-05T15:00:00-05:00","2018-03-05","157.89","157.94","156.86","157.43","339006"
"SPG","2018-03-06T09:00:00-05:00","2018-03-06","156.75","157.63","156.03","157.565","148974"
"SPG","2018-03-06T10:00:00-05:00","2018-03-06","157.51","157.7","156.411","157.45","197825"
"SPG","2018-03-06T11:00:00-05:00","2018-03-06","157.33","158.14","157.29","157.76","94809"
"SPG","2018-03-06T12:00:00-05:00","2018-03-06","157.75","158.12","157.44","157.7045","65203"
"SPG","2018-03-06T13:00:00-05:00","2018-03-06","157.75","157.91","157.43","157.625","82269"
"SPG","2018-03-06T14:00:00-05:00","2018-03-06","157.66","157.77","157.03","157.505","114688"
"SPG","2018-03-06T15:00:00-05:00","2018-03-06","157.48","158.18","157.22","157.58","352849"
"SPG","2018-03-07T09:00:00-05:00","2018-03-07","156.68","158.49","156.585","156.76","86217"
"SPG","2018-03-07T10:00:00-05:00","2018-03-07","156.64","157.47","156.045","156.3","92314"
"SPG","2018-03-07T11:00:00-05:00","2018-03-07","156.24","156.61","156","156.31","106193"
"SPG","2018-03-07T12:00:00-05:00","2018-03-07","156.3","156.41","155.82","156.06","139765"
"SPG","2018-03-07T13:00:00-05:00","2018-03-07","156.04","156.29","155.53","155.59","70147"
"SPG","2018-03-07T14:00:00-05:00","2018-03-07","155.6","156.25","155.26","155.83","103791"
"SPG","2018-03-07T15:00:00-05:00","2018-03-07","155.81","156.02","155.505","155.93","312596"
"SPG","2018-03-08T09:00:00-05:00","2018-03-08","156.18","156.67","155.17","155.93","114821"
"SPG","2018-03-08T10:00:00-05:00","2018-03-08","156.15","156.98","155.8","156.69","122714"
"SPG","2018-03-08T11:00:00-05:00","2018-03-08","156.8","156.82","156.13","156.59","77327"
"SPG","2018-03-08T12:00:00-05:00","2018-03-08","156.5561","156.98","156.51","156.7","93328"
"SPG","2018-03-08T13:00:00-05:00","2018-03-08","156.7325","157.05","156.59","156.59","60616"
"SPG","2018-03-08T14:00:00-05:00","2018-03-08","156.63","156.67","156.31","156.5","76723"
"SPG","2018-03-08T15:00:00-05:00","2018-03-08","156.52","156.535","155.94","156.3","195321"
"SPG","2018-03-09T09:00:00-05:00","2018-03-09","156.14","156.79","154.67","155.32","79188"
"SPG","2018-03-09T10:00:00-05:00","2018-03-09","155.42","155.97","154.63","154.8","108762"
"SPG","2018-03-09T11:00:00-05:00","2018-03-09","154.785","154.96","154.15","154.595","117649"
"SPG","2018-03-09T12:00:00-05:00","2018-03-09","154.6","155.11","154.35","154.35","98404"
"SPG","2018-03-09T13:00:00-05:00","2018-03-09","154.395","155.045","154.35","155.045","97325"
"SPG","2018-03-09T14:00:00-05:00","2018-03-09","155.03","155.445","154.98","155.445","106734"
"SPG","2018-03-09T15:00:00-05:00","2018-03-09","155.43","156.61","155.27","156.58","271730"
"SPG","2018-03-12T09:00:00-04:00","2018-03-12","156.72","157.8","156.19","157.015","140206"
"SPG","2018-03-12T10:00:00-04:00","2018-03-12","157.04","157.5","156.24","157.25","220416"
"SPG","2018-03-12T11:00:00-04:00","2018-03-12","157.26","157.39","156.385","156.44","148009"
"SPG","2018-03-12T12:00:00-04:00","2018-03-12","156.42","156.75","156.11","156.74","105021"
"SPG","2018-03-12T13:00:00-04:00","2018-03-12","156.76","157.41","156.695","157.1","92594"
"SPG","2018-03-12T14:00:00-04:00","2018-03-12","157.13","157.41","156.445","156.5387","137432"
"SPG","2018-03-12T15:00:00-04:00","2018-03-12","156.5","156.99","156.4","156.76","318890"
"SPG","2018-03-13T09:00:00-04:00","2018-03-13","157.13","159.27","156.035","158.53","109209"
"SPG","2018-03-13T10:00:00-04:00","2018-03-13","158.575","158.575","157.09","158.1631","175322"
"SPG","2018-03-13T11:00:00-04:00","2018-03-13","158.11","158.985","157.94","158.8","128872"
"SPG","2018-03-13T12:00:00-04:00","2018-03-13","158.83","158.88","157.99","158.14","84073"
"SPG","2018-03-13T13:00:00-04:00","2018-03-13","158.17","158.25","157.45","157.62","88100"
"SPG","2018-03-13T14:00:00-04:00","2018-03-13","157.63","157.8499","157.32","157.65","130472"
"SPG","2018-03-13T15:00:00-04:00","2018-03-13","157.5901","157.78","157.11","157.45","280037"
"SPG","2018-03-14T09:00:00-04:00","2018-03-14","158.26","158.97","157.36","157.78","145614"
"SPG","2018-03-14T10:00:00-04:00","2018-03-14","157.775","158.175","157.02","157.52","199569"
"SPG","2018-03-14T11:00:00-04:00","2018-03-14","157.49","158.61","157.38","158.09","297811"
"SPG","2018-03-14T12:00:00-04:00","2018-03-14","158.13","158.96","158.04","158.585","212844"
"SPG","2018-03-14T13:00:00-04:00","2018-03-14","158.55","159.29","158.33","159.285","222904"
"SPG","2018-03-14T14:00:00-04:00","2018-03-14","159.3","159.32","158.1","158.8","206778"
"SPG","2018-03-14T15:00:00-04:00","2018-03-14","158.785","158.92","158.3","158.47","427017"
"SPG","2018-03-15T09:00:00-04:00","2018-03-15","158.52","159.165","157.25","157.3402","145738"
"SPG","2018-03-15T10:00:00-04:00","2018-03-15","157.26","157.61","156.56","157.3","294736"
"SPG","2018-03-15T11:00:00-04:00","2018-03-15","157.3","157.33","156.76","156.88","214281"
"SPG","2018-03-15T12:00:00-04:00","2018-03-15","156.905","157.5","156.87","156.94","104047"
"SPG","2018-03-15T13:00:00-04:00","2018-03-15","156.96","157.55","156.82","156.82","89547"
"SPG","2018-03-15T14:00:00-04:00","2018-03-15","156.86","156.92","155.91","156.2","145755"
"SPG","2018-03-15T15:00:00-04:00","2018-03-15","156.18","156.74","155.79","156.61","283337"
"SPG","2018-03-16T09:00:00-04:00","2018-03-16","156.5","158.05","156.37","156.62","286982"
"SPG","2018-03-16T10:00:00-04:00","2018-03-16","156.605","157.27","156.05","156.08","162658"
"SPG","2018-03-16T11:00:00-04:00","2018-03-16","156.11","157.72","156.07","157.56","102479"
"SPG","2018-03-16T12:00:00-04:00","2018-03-16","157.48","157.91","157.12","157.69","82351"
"SPG","2018-03-16T13:00:00-04:00","2018-03-16","157.72","157.78","157","157.49","46826"
"SPG","2018-03-16T14:00:00-04:00","2018-03-16","157.5","157.7","157.29","157.545","75739"
"SPG","2018-03-16T15:00:00-04:00","2018-03-16","157.51","157.69","157.12","157.14","281309"
"SPG","2018-03-19T09:00:00-04:00","2018-03-19","157.31","157.31","155.48","155.87","77119"
"SPG","2018-03-19T10:00:00-04:00","2018-03-19","155.75","156.475","155.31","156.385","102055"
"SPG","2018-03-19T11:00:00-04:00","2018-03-19","156.43","156.45","155.705","156.16","111716"
"SPG","2018-03-19T12:00:00-04:00","2018-03-19","156.13","156.22","155.25","155.43","79931"
"SPG","2018-03-19T13:00:00-04:00","2018-03-19","155.48","155.5","154.97","155.31","62586"
"SPG","2018-03-19T14:00:00-04:00","2018-03-19","155.31","155.33","154.38","154.39","124664"
"SPG","2018-03-19T15:00:00-04:00","2018-03-19","154.45","155.54","154.15","155.41","226068"
"SPG","2018-03-20T09:00:00-04:00","2018-03-20","155.69","156.8","154.6","155.09","84075"
"SPG","2018-03-20T10:00:00-04:00","2018-03-20","155.07","155.73","154.86","155.39","92992"
"SPG","2018-03-20T11:00:00-04:00","2018-03-20","155.345","155.65","154.39","154.65","114549"
"SPG","2018-03-20T12:00:00-04:00","2018-03-20","154.61","154.73","154.3","154.69","48245"
"SPG","2018-03-20T13:00:00-04:00","2018-03-20","154.71","155.005","154.45","154.58","74828"
"SPG","2018-03-20T14:00:00-04:00","2018-03-20","154.52","154.57","154.29","154.5","89644"
"SPG","2018-03-20T15:00:00-04:00","2018-03-20","154.55","154.7","154.19","154.61","218065"
