symbol,timestamp,tradingDay,open,high,low,close,volume
"XOM","2018-03-05T13:00:00-05:00","2018-03-05","76.45","76.51","76","76.12","916619"
"XOM","2018-03-05T14:00:00-05:00","2018-03-05","76.13","76.34","75.855","76.34","1236783"
"XOM","2018-03-05T15:00:00-05:00","2018-03-05","76.33","76.47","76.07","76.27","2456283"
"XOM","2018-03-06T09:00:00-05:00","2018-03-06","76.67","76.98","76.53","76.82","1027766"
"XOM","2018-03-06T10:00:00-05:00","2018-03-06","76.82","76.88","76.04","76.11","1808414"
"XOM","2018-03-06T11:00:00-05:00","2018-03-06","76.1128","76.39","75.861","76.24","1114626"
"XOM","2018-03-06T12:00:00-05:00","2018-03-06","76.245","76.38","76.02","76.35","700933"
"XOM","2018-03-06T13:00:00-05:00","2018-03-06","76.36","76.44","76.24","76.31","860105"
"XOM","2018-03-06T14:00:00-05:00","2018-03-06","76.305","76.59","76.26","76.495","698191"
"XOM","2018-03-06T15:00:00-05:00","2018-03-06","76.495","76.4961","76.09","76.19","1909274"
"XOM","2018-03-07T09:00:00-05:00","2018-03-07","75","75.24","74.39","74.4","3030255"
"XOM","2018-03-07T10:00:00-05:00","2018-03-07","74.395","74.82","74.12","74.6","3544098"
"XOM","2018-03-07T11:00:00-05:00","2018-03-07","74.59","74.66","73.86","73.8666","3039325"
"XOM","2018-03-07T12:00:00-05:00","2018-03-07","73.88","74.09","73.68","73.83","2621207"
"XOM","2018-03-07T13:00:00-05:00","2018-03-07","73.83","74.02","73.6848","73.7067","2241758"
"XOM","2018-03-07T14:00:00-05:00","2018-03-07","73.705","73.94","73.56","73.63","2959761"
"XOM","2018-03-07T15:00:00-05:00","2018-03-07","73.63","74.4","73.6","74.28","4593497"
"XOM","2018-03-08T09:00:00-05:00","2018-03-08","74.5","74.77","74.3","74.46","2448144"
"XOM","2018-03-08T10:00:00-05:00","2018-03-08","74.465","74.62","74.05","74.17","1887982"
"XOM","2018-03-08T11:00:00-05:00","2018-03-08","74.19","74.38","73.92","74.19","1477249"
"XOM","2018-03-08T12:00:00-05:00","2018-03-08","74.2","74.285","73.83","73.985","1331726"
"XOM","2018-03-08T13:00:00-05:00","2018-03-08","73.99","74.07","73.78","73.85","1384064"
"XOM","2018-03-08T14:00:00-05:00","2018-03-08","73.8564","74.11","73.69","74.0648","2778629"
"XOM","2018-03-08T15:00:00-05:00","2018-03-08","74.064","74.32","73.85","74.13","3096559"
"XOM","2018-03-09T09:00:00-05:00","2018-03-09","74.82","74.86","74.43","74.69","1443582"
"XOM","2018-03-09T10:00:00-05:00","2018-03-09","74.69","75.06","74.58","74.72","2252912"
"XOM","2018-03-09T11:00:00-05:00","2018-03-09","74.71","74.8462","74.36","74.4065","2472406"
"XOM","2018-03-09T12:00:00-05:00","2018-03-09","74.41","74.6","74.29","74.35","1706220"
"XOM","2018-03-09T13:00:00-05:00","2018-03-09","74.35","74.4","74.26","74.261","1416414"
"XOM","2018-03-09T14:00:00-05:00","2018-03-09","74.27","74.38","74.21","74.35","2332115"
"XOM","2018-03-09T15:00:00-05:00","2018-03-09","74.34","74.6","74.21","74.54","3457145"
"XOM","2018-03-12T09:00:00-04:00","2018-03-12","74.87","75.55","74.78","75.395","1451017"
"XOM","2018-03-12T10:00:00-04:00","2018-03-12","75.395","75.46","74.71","74.7951","2282945"
"XOM","2018-03-12T11:00:00-04:00","2018-03-12","74.8","74.98","74.71","74.87","1069872"
"XOM","2018-03-12T12:00:00-04:00","2018-03-12","74.88","74.94","74.69","74.844","812746"
"XOM","2018-03-12T13:00:00-04:00","2018-03-12","74.8437","75.14","74.771","75.091","1127212"
"XOM","2018-03-12T14:00:00-04:00","2018-03-12","75.0938","75.21","75.08","75.205","1241725"
"XOM","2018-03-12T15:00:00-04:00","2018-03-12","75.205","75.58","75.18","75.25","2768101"
"XOM","2018-03-13T09:00:00-04:00","2018-03-13","75.33","75.82","75.3","75.52","1067486"
"XOM","2018-03-13T10:00:00-04:00","2018-03-13","75.53","75.61","74.8","74.83","1823772"
"XOM","2018-03-13T11:00:00-04:00","2018-03-13","74.82","75.06","74.76","74.87","1463497"
"XOM","2018-03-13T12:00:00-04:00","2018-03-13","74.87","74.885","74.585","74.73","1362323"
"XOM","2018-03-13T13:00:00-04:00","2018-03-13","74.73","74.81","74.405","74.43","1148934"
"XOM","2018-03-13T14:00:00-04:00","2018-03-13","74.42","74.7367","74.42","74.6436","1339556"
"XOM","2018-03-13T15:00:00-04:00","2018-03-13","74.65","74.7","74.25","74.53","2301019"
"XOM","2018-03-14T09:00:00-04:00","2018-03-14","74.64","74.79","74.48","74.655","842327"
"XOM","2018-03-14T10:00:00-04:00","2018-03-14","74.65","74.66","74.22","74.23","1406638"
"XOM","2018-03-14T11:00:00-04:00","2018-03-14","74.24","74.36","73.95","73.97","2055505"
"XOM","2018-03-14T12:00:00-04:00","2018-03-14","73.98","74.09","73.63","73.64","1791230"
"XOM","2018-03-14T13:00:00-04:00","2018-03-14","73.64","73.96","73.6","73.854","1033529"
"XOM","2018-03-14T14:00:00-04:00","2018-03-14","73.86","73.91","73.67","73.79","1014587"
"XOM","2018-03-14T15:00:00-04:00","2018-03-14","73.79","73.82","73.53","73.64","3398247"
"XOM","2018-03-15T09:00:00-04:00","2018-03-15","74.35","74.59","74.24","74.53","1441461"
"XOM","2018-03-15T10:00:00-04:00","2018-03-15","74.53","75","74.44","74.555","2146316"
"XOM","2018-03-15T11:00:00-04:00","2018-03-15","74.5537","74.82","74.155","74.2495","1619586"
"XOM","2018-03-15T12:00:00-04:00","2018-03-15","74.24","74.59","74.24","74.54","1195023"
"XOM","2018-03-15T13:00:00-04:00","2018-03-15","74.534","74.6","74.18","74.185","778286"
"XOM","2018-03-15T14:00:00-04:00","2018-03-15","74.19","74.305","74.1","74.286","1099613"
"XOM","2018-03-15T15:00:00-04:00","2018-03-15","74.29","74.6","74.23","74.43","2940515"
"XOM","2018-03-16T09:00:00-04:00","2018-03-16","74.36","74.94","74.36","74.515","580646"
"XOM","2018-03-16T10:00:00-04:00","2018-03-16","74.52","74.7999","74.41","74.75","1174877"
"XOM","2018-03-16T11:00:00-04:00","2018-03-16","74.75","75.03","74.61","74.92","1225085"
"XOM","2018-03-16T12:00:00-04:00","2018-03-16","74.92","75.107","74.88","75.03","964699"
"XOM","2018-03-16T13:00:00-04:00","2018-03-16","75.03","75.05","74.74","74.77","845491"
"XOM","2018-03-16T14:00:00-04:00","2018-03-16","74.78","74.79","74.615","74.64","737462"
"XOM","2018-03-16T15:00:00-04:00","2018-03-16","74.64","75.095","74.63","74.93","4121393"
"XOM","2018-03-19T09:00:00-04:00","2018-03-19","75","75.01","74.4","74.4801","915158"
"XOM","2018-03-19T10:00:00-04:00","2018-03-19","74.49","74.66","74.29","74.3447","1402303"
"XOM","2018-03-19T11:00:00-04:00","2018-03-19","74.34","74.64","74.3","74.46","977735"
"XOM","2018-03-19T12:00:00-04:00","2018-03-19","74.47","74.47","74.17","74.23","1110003"
"XOM","2018-03-19T13:00:00-04:00","2018-03-19","74.235","74.39","73.98","74.31","1133805"
"XOM","2018-03-19T14:00:00-04:00","2018-03-19","74.31","74.36","73.9131","73.99","1347377"
"XOM","2018-03-19T15:00:00-04:00","2018-03-19","73.995","74.29","73.865","74.17","2293684"
"XOM","2018-03-20T09:00:00-04:00","2018-03-20","74.22","74.7","74.1","74.12","825413"
"XOM","2018-03-20T10:00:00-04:00","2018-03-20","74.12","74.5768","74.105","74.33","1272564"
"XOM","2018-03-20T11:00:00-04:00","2018-03-20","74.34","74.5451","74.3","74.37","916855"
"XOM","2018-03-20T12:00:00-04:00","2018-03-20","74.37","74.43","74.03","74.035","1014869"
"XOM","2018-03-20T13:00:00-04:00","2018-03-20","74.04","74.16","73.95","74.11","938923"
"XOM","2018-03-20T14:00:00-04:00","2018-03-20","74.115","74.2","73.98","74.02","1236472"
"XOM","2018-03-20T15:00:00-04:00","2018-03-20","74.02","74.1","73.95","74.01","3248519"
