symbol,timestamp,tradingDay,open,high,low,close,volume
"AAPL","2018-03-02T14:00:00-05:00","2018-03-02","174.8","175.78","174.73","175.03","2744556"
"AAPL","2018-03-02T15:00:00-05:00","2018-03-02","175.05","176.3","174.61","176.28","6214848"
"AAPL","2018-03-05T09:00:00-05:00","2018-03-05","175.21","176.58","174.52","175.3202","4482999"
"AAPL","2018-03-05T10:00:00-05:00","2018-03-05","175.31","176.47","174.77","176.41","3832784"
"AAPL","2018-03-05T11:00:00-05:00","2018-03-05","176.4","177.43","176.15","177.28","3087372"
"AAPL","2018-03-05T12:00:00-05:00","2018-03-05","177.28","177.62","176.7305","177.38","2418887"
"AAPL","2018-03-05T13:00:00-05:00","2018-03-05","177.39","177.74","176.839","177.41","2224698"
"AAPL","2018-03-05T14:00:00-05:00","2018-03-05","177.4166","177.43","176.47","177.3577","2642536"
"AAPL","2018-03-05T15:00:00-05:00","2018-03-05","177.35","177.6","176.75","176.83","3973192"
"AAPL","2018-03-06T09:00:00-05:00","2018-03-06","177.905","178.24","177.4","177.9","3635644"
"AAPL","2018-03-06T10:00:00-05:00","2018-03-06","177.9","178.25","176.81","177.03","3431740"
"AAPL","2018-03-06T11:00:00-05:00","2018-03-06","177.01","177.06","176.34","176.9786","3023645"
"AAPL","2018-03-06T12:00:00-05:00","2018-03-06","176.96","177.42","176.57","177.42","2103620"
"AAPL","2018-03-06T13:00:00-05:00","2018-03-06","177.41","177.54","176.34","176.48","2269280"
"AAPL","2018-03-06T14:00:00-05:00","2018-03-06","176.48","177","176.13","176.705","1927222"
"AAPL","2018-03-06T15:00:00-05:00","2018-03-06","176.7","176.86","176.2","176.68","3170127"
"AAPL","2018-03-07T09:00:00-05:00","2018-03-07","175","175.85","174.82","174.86","4247304"
"AAPL","2018-03-07T10:00:00-05:00","2018-03-07","174.86","175.47","174.655","175.3285","3984069"
"AAPL","2018-03-07T11:00:00-05:00","2018-03-07","175.32","175.35","174.69","174.7102","2780506"
"AAPL","2018-03-07T12:00:00-05:00","2018-03-07","174.71","175.35","174.27","175.22","3047107"
"AAPL","2018-03-07T13:00:00-05:00","2018-03-07","175.21","175.72","174.44","175.25","2752069"
"AAPL","2018-03-07T14:00:00-05:00","2018-03-07","175.25","175.61","174.92","175.06","2314490"
"AAPL","2018-03-07T15:00:00-05:00","2018-03-07","175.05","175.6","174.73","175.02","5913479"
"AAPL","2018-03-08T09:00:00-05:00","2018-03-08","175.48","176.0895","175.24","175.34","3263460"
"AAPL","2018-03-08T10:00:00-05:00","2018-03-08","175.33","175.69","175.07","175.49","3228949"
"AAPL","2018-03-08T11:00:00-05:00","2018-03-08","175.49","176.49","175.4394","176.41","2796642"
"AAPL","2018-03-08T12:00:00-05:00","2018-03-08","176.43","176.71","176.06","176.62","2144404"
"AAPL","2018-03-08T13:00:00-05:00","2018-03-08","176.62","176.96","176.06","176.64","2163071"
"AAPL","2018-03-08T14:00:00-05:00","2018-03-08","176.64","177.1","176.25","176.965","2087995"
"AAPL","2018-03-08T15:00:00-05:00","2018-03-08","176.96","177.12","176.28","176.95","3731892"
"AAPL","2018-03-09T09:00:00-05:00","2018-03-09","177.96","178.44","177.39","177.98","3696873"
"AAPL","2018-03-09T10:00:00-05:00","2018-03-09","177.98","178.91","177.94","178.6","4175173"
"AAPL","2018-03-09T11:00:00-05:00","2018-03-09","178.6","179.63","178.57","179.43","3920119"
"AAPL","2018-03-09T12:00:00-05:00","2018-03-09","179.43","179.65","178.93","179.09","2679735"
"AAPL","2018-03-09T13:00:00-05:00","2018-03-09","179.11","179.53","178.92","179.491","2318769"
"AAPL","2018-03-09T14:00:00-05:00","2018-03-09","179.51","179.71","179.27","179.64","2372102"
"AAPL","2018-03-09T15:00:00-05:00","2018-03-09","179.65","180","179.56","179.96","6156704"
"AAPL","2018-03-12T09:00:00-04:00","2018-03-12","180.29","181.92","180.21","181.39","4820405"
"AAPL","2018-03-12T10:00:00-04:00","2018-03-12","181.4","182.2","181.39","181.59","5874814"
"AAPL","2018-03-12T11:00:00-04:00","2018-03-12","181.6","181.8848","180.88","181.8848","3564176"
"AAPL","2018-03-12T12:00:00-04:00","2018-03-12","181.885","182.08","181.65","181.75","2603529"
"AAPL","2018-03-12T13:00:00-04:00","2018-03-12","181.75","182.18","181.6078","181.65","2633592"
"AAPL","2018-03-12T14:00:00-04:00","2018-03-12","181.6656","181.8","181.06","181.7051","2815246"
"AAPL","2018-03-12T15:00:00-04:00","2018-03-12","181.7001","182.39","181.54","181.73","5413324"
"AAPL","2018-03-13T09:00:00-04:00","2018-03-13","182.59","183.3","182.21","183.17","3546740"
"AAPL","2018-03-13T10:00:00-04:00","2018-03-13","183.17","183.5","182.51","182.7","4056211"
"AAPL","2018-03-13T11:00:00-04:00","2018-03-13","182.73","182.77","181.34","181.92","4790505"
"AAPL","2018-03-13T12:00:00-04:00","2018-03-13","181.92","182.2144","180.81","181.99","2669022"
"AAPL","2018-03-13T13:00:00-04:00","2018-03-13","181.99","182.54","181.34","181.42","2288148"
"AAPL","2018-03-13T14:00:00-04:00","2018-03-13","181.43","181.72","180.46","180.91","3116526"
"AAPL","2018-03-13T15:00:00-04:00","2018-03-13","180.91","181.16","179.24","179.95","6097040"
"AAPL","2018-03-14T09:00:00-04:00","2018-03-14","180.32","180.52","178.56","179.02","4352185"
"AAPL","2018-03-14T10:00:00-04:00","2018-03-14","179.03","179.8","178.31","179.02","4646650"
"AAPL","2018-03-14T11:00:00-04:00","2018-03-14","179.03","179.27","177.81","178.32","3720862"
"AAPL","2018-03-14T12:00:00-04:00","2018-03-14","178.33","179.09","178.03","178.96","2634846"
"AAPL","2018-03-14T13:00:00-04:00","2018-03-14","178.955","179.63","178.5","179.37","2145709"
"AAPL","2018-03-14T14:00:00-04:00","2018-03-14","179.36","179.55","178.1858","178.65","2523394"
"AAPL","2018-03-14T15:00:00-04:00","2018-03-14","178.65","178.7","177.99","178.485","4631500"
"AAPL","2018-03-15T09:00:00-04:00","2018-03-15","178.5","178.83","178.27","178.649","2695906"
"AAPL","2018-03-15T10:00:00-04:00","2018-03-15","178.64","179.74","178.64","179.4903","3543114"
"AAPL","2018-03-15T11:00:00-04:00","2018-03-15","179.49","180.24","179.45","179.79","2902485"
"AAPL","2018-03-15T12:00:00-04:00","2018-03-15","179.79","179.87","179.15","179.5299","1665692"
"AAPL","2018-03-15T13:00:00-04:00","2018-03-15","179.52","179.62","178.1","178.18","2237618"
"AAPL","2018-03-15T14:00:00-04:00","2018-03-15","178.17","178.96","178.0701","178.9525","1906797"
"AAPL","2018-03-15T15:00:00-04:00","2018-03-15","178.95","179.26","178.61","178.65","3637962"
"AAPL","2018-03-16T09:00:00-04:00","2018-03-16","178.65","179.12","178.15","178.67","7486760"
"AAPL","2018-03-16T10:00:00-04:00","2018-03-16","178.675","178.84","178.3098","178.605","2638665"
"AAPL","2018-03-16T11:00:00-04:00","2018-03-16","178.6","178.75","177.62","177.74","2521160"
"AAPL","2018-03-16T12:00:00-04:00","2018-03-16","177.76","178.6","177.69","178.58","1864916"
"AAPL","2018-03-16T13:00:00-04:00","2018-03-16","178.58","178.72","178.26","178.53","1447215"
"AAPL","2018-03-16T14:00:00-04:00","2018-03-16","178.54","178.6999","178.19","178.65","1587894"
"AAPL","2018-03-16T15:00:00-04:00","2018-03-16","178.64","178.74","177.85","177.89","4521373"
"AAPL","2018-03-19T09:00:00-04:00","2018-03-19","177.3","177.47","176.29","176.81","3278739"
"AAPL","2018-03-19T10:00:00-04:00","2018-03-19","176.81","176.88","175.58","175.84","3505537"
"AAPL","2018-03-19T11:00:00-04:00","2018-03-19","175.83","176.03","174.51","174.67","3829775"
"AAPL","2018-03-19T12:00:00-04:00","2018-03-19","174.68","175.39","174.03","174.52","3930400"
"AAPL","2018-03-19T13:00:00-04:00","2018-03-19","174.51","174.7488","173.66","174.51","3220400"
"AAPL","2018-03-19T14:00:00-04:00","2018-03-19","174.5","174.88","173.83","174.64","2905924"
"AAPL","2018-03-19T15:00:00-04:00","2018-03-19","174.6187","175.42","174.32","175.32","5387343"
"AAPL","2018-03-20T09:00:00-04:00","2018-03-20","175.24","176.8","175.2","176.23","2602857"
"AAPL","2018-03-20T10:00:00-04:00","2018-03-20","176.245","176.4","175.52","176.14","2709582"
"AAPL","2018-03-20T11:00:00-04:00","2018-03-20","176.16","176.36","175.37","175.66","2203359"
"AAPL","2018-03-20T12:00:00-04:00","2018-03-20","175.69","176.3","175.56","175.86","1624004"
"AAPL","2018-03-20T13:00:00-04:00","2018-03-20","175.86","175.95","174.995","175.11","1863253"
"AAPL","2018-03-20T14:00:00-04:00","2018-03-20","175.13","175.77","174.94","175.7","1541087"
"AAPL","2018-03-20T15:00:00-04:00","2018-03-20","175.68","175.95","175.14","175.25","2716677"
