symbol,timestamp,tradingDay,open,high,low,close,volume
"AMZN","2018-02-20T09:00:00-05:00","2018-02-20","1446.49","1464","1446.49","1458.345","628684"
"AMZN","2018-02-20T10:00:00-05:00","2018-02-20","1458.93","1469.29","1457.28","1465.75","600746"
"AMZN","2018-02-20T11:00:00-05:00","2018-02-20","1465.59","1479.85","1464.35","1478.675","575529"
"AMZN","2018-02-20T12:00:00-05:00","2018-02-20","1478.675","1484.95","1476.42","1484.51","288898"
"AMZN","2018-02-20T13:00:00-05:00","2018-02-20","1484.01","1487.31","1477.6","1487.31","345745"
"AMZN","2018-02-20T14:00:00-05:00","2018-02-20","1487.182","1488.77","1468.05","1470.41","506094"
"AMZN","2018-02-20T15:00:00-05:00","2018-02-20","1470.37","1472.21","1454","1468.36","1255214"
"AMZN","2018-02-21T09:00:00-05:00","2018-02-21","1485","1491.21","1478.92","1484.911","731900"
"AMZN","2018-02-21T10:00:00-05:00","2018-02-21","1484.651","1495.687","1481.28","1492.355","672155"
"AMZN","2018-02-21T11:00:00-05:00","2018-02-21","1492.34","1497.97","1490.35","1492.88","356190"
"AMZN","2018-02-21T12:00:00-05:00","2018-02-21","1493.095","1495.27","1488.125","1494.55","230650"
"AMZN","2018-02-21T13:00:00-05:00","2018-02-21","1494.2","1495.2","1491.64","1493.41","151368"
"AMZN","2018-02-21T14:00:00-05:00","2018-02-21","1493.55","1503.49","1491.53","1498.39","819904"
"AMZN","2018-02-21T15:00:00-05:00","2018-02-21","1498.39","1498.39","1481.7","1482.92","977795"
"AMZN","2018-02-22T09:00:00-05:00","2018-02-22","1495.36","1502.54","1485.515","1486.6","719955"
"AMZN","2018-02-22T10:00:00-05:00","2018-02-22","1486.9","1497.23","1486","1493.75","460963"
"AMZN","2018-02-22T11:00:00-05:00","2018-02-22","1493.98","1495.55","1489.98","1491.25","254365"
"AMZN","2018-02-22T12:00:00-05:00","2018-02-22","1491.62","1494.39","1485.05","1486.24","239132"
"AMZN","2018-02-22T13:00:00-05:00","2018-02-22","1486.443","1488.85","1477.24","1484.598","470872"
"AMZN","2018-02-22T14:00:00-05:00","2018-02-22","1484.758","1488.99","1479","1480.107","252802"
"AMZN","2018-02-22T15:00:00-05:00","2018-02-22","1479.67","1485.741","1475.76","1484.59","533021"
"AMZN","2018-02-23T09:00:00-05:00","2018-02-23","1495.34","1495.56","1487.05","1491.7","506034"
